ano;uf;municipio;acidentes;mortos;feridos;pessoas;veiculos
2016;TO;DOIS IRMAOS DO TOCANTINS;1;0;1;2;1
2016;TO;DUERE;1;0;1;2;2
2016;TO;FATIMA;9;1;9;17;13
2016;TO;FIGUEIROPOLIS;9;0;6;17;14
2016;TO;FORMOSO DO ARAGUAIA;13;1;15;28;23
2016;TO;FORTALEZA DO TABOCAO;20;1;18;48;29
2016;TO;GUARAI;74;7;75;170;125
2016;TO;GURUPI;56;6;52;134;88
2016;TO;LUZINOPOLIS;2;0;1;5;3
2016;TO;MIRACEMA DO TOCANTINS;3;1;1;10;8
2016;TO;MIRANORTE;26;3;30;62;42
2016;TO;NAZARE;4;0;0;9;6
2016;TO;NOVA OLINDA;22;7;11;54;38
2016;TO;NOVA ROSALANDIA;7;2;3;11;11
2016;TO;OLIVEIRA DE FATIMA;3;3;5;12;6
2016;TO;PALMEIRAS DO TOCANTINS;19;3;9;35;28
2016;TO;PARAISO DO TOCANTINS;60;6;56;129;98
2016;TO;PEIXE;7;1;4;10;8
2016;TO;PIRAQUE;1;1;0;2;2
2016;TO;PRESIDENTE KENNEDY;9;2;8;25;16
2016;TO;PUGMIL;11;3;11;27;18
2016;TO;RIO DOS BOIS;30;1;21;56;43
2016;TO;SANTA RITA DO TOCANTINS;9;1;8;19;15
2016;TO;SAO BENTO DO TOCANTINS;2;2;4;8;4
2016;TO;TALISMA;9;0;1;14;14
2016;TO;WANDERLANDIA;54;11;51;128;80
2017;AC;ACRELANDIA;3;1;4;30;5
2017;AC;BRASILEIA;2;0;4;7;3
2017;AC;BUJARI;12;1;16;25;14
2017;AC;CAPIXABA;12;2;17;52;22
2017;AC;EPITACIOLANDIA;11;2;13;36;18
2017;AC;PLACIDO DE CASTRO;2;0;2;3;3
2017;AC;PORTO ACRE;1;1;4;5;2
2017;AC;RIO BRANCO;224;5;227;526;419
2017;AC;SENA MADUREIRA;4;1;6;11;6
2017;AC;SENADOR GUIOMARD;21;2;19;50;33
2017;AC;XAPURI;12;3;13;58;20
2017;AL;AGUA BRANCA;12;3;11;32;20
2017;AL;ATALAIA;64;3;63;153;115
2017;AL;BELEM;11;1;15;30;19
2017;AL;BRANQUINHA;17;8;39;67;32
2017;AL;CACIMBINHAS;7;1;4;13;11
2017;AL;CAMPO ALEGRE;8;3;8;23;17
2017;AL;CANAPI;14;2;6;32;31
2017;AL;COLONIA LEOPOLDINA;3;1;2;6;5
2017;AL;COQUEIRO SECO;1;0;0;1;1
2017;AL;DELMIRO GOUVEIA;17;1;14;29;26
2017;AL;DOIS RIACHOS;5;1;4;14;11
2017;AL;ESTRELA DE ALAGOAS;6;0;12;15;9
2017;AL;FLEXEIRAS;32;5;29;80;65
2017;AL;IBATEGUARA;2;1;1;5;4
2017;AL;IGACI;1;0;0;2;2
2017;AL;IGREJA NOVA;3;0;0;4;3
2017;AL;INHAPI;7;0;9;19;13
2017;AL;JEQUIA DA PRAIA;15;0;8;31;29
2017;AL;JOAQUIM GOMES;31;2;19;54;44
2017;AL;JUNQUEIRO;26;2;24;66;48
2017;AL;MACEIO;3;0;1;4;4
2017;AL;MARAVILHA;1;0;2;2;1
2017;AL;MARECHAL DEODORO;9;0;11;22;17
2017;AL;MARIBONDO;11;3;10;23;19
2017;AL;MATRIZ DE CAMARAGIBE;2;0;0;4;4
2017;AL;MESSIAS;33;5;33;93;74
2017;AL;MINADOR DO NEGRAO;4;0;0;6;6
2017;AL;MURICI;29;4;39;71;45
2017;AL;NOVO LINO;26;5;16;63;63
2017;AL;OURO BRANCO;6;1;5;10;9
2017;AL;PALMEIRA DOS INDIOS;26;7;26;70;50
2017;AL;PILAR;76;7;60;188;145
2017;AL;POCO DAS TRINCHEIRAS;7;0;9;14;12
2017;AL;PORTO REAL DO COLEGIO;30;3;20;55;52
2017;AL;RIO LARGO;75;8;72;192;150
2017;AL;SANTANA DO IPANEMA;26;1;34;50;42
2017;AL;SAO JOSE DA LAJE;26;4;29;69;42
2017;AL;SAO MIGUEL DOS CAMPOS;80;3;57;186;167
2017;AL;SAO SEBASTIAO;39;5;38;82;56
2017;AL;SATUBA;39;3;41;125;77
2017;AL;TANQUE DARCA;2;0;3;4;3
2017;AL;TEOTONIO VILELA;17;4;11;41;41
2017;AL;UNIAO DOS PALMARES;55;5;63;117;90
2017;AM;CANUTAMA;2;0;2;4;3
2017;AM;CAREIRO;9;2;9;29;13
2017;AM;CAREIRO DA VARZEA;5;0;4;11;9
2017;AM;HUMAITA;20;6;18;68;38
2017;AM;LABREA;1;1;0;3;3
2017;AM;MANAUS;50;3;25;125;92
2017;AM;MANICORE;2;0;3;6;2
2017;AM;PRESIDENTE FIGUEIREDO;41;2;31;100;78
2017;AM;TAPAUA;1;0;1;1;1
2017;AP;CALCOENE;1;1;1;2;1
2017;AP;FERREIRA GOMES;2;0;0;6;2
2017;AP;LARANJAL DO JARI;1;0;1;3;1
2017;AP;MACAPA;120;4;131;308;205
2017;AP;MAZAGAO;3;0;4;6;3
2017;AP;OIAPOQUE;9;0;14;31;17
2017;AP;PEDRA BRANCA DO AMAPARI;2;1;1;6;2
2017;AP;PORTO GRANDE;20;0;32;55;36
2017;AP;SANTANA;1;0;0;1;1
2017;AP;TARTARUGALZINHO;7;3;11;19;10
2017;BA;ABARE;7;4;16;29;16
2017;BA;ALAGOINHAS;87;10;120;255;212
2017;BA;AMELIA RODRIGUES;111;1;88;253;202
2017;BA;ANDARAI;4;0;3;15;11
2017;BA;ANTAS;19;2;11;45;33
2017;BA;ANTONIO CARDOSO;22;1;25;53;50
2017;BA;ARACI;8;4;3;17;18
2017;BA;ARAMARI;9;3;15;35;27
2017;BA;ARATACA;19;3;14;42;32
2017;BA;AURELINO LEAL;11;1;11;26;16
2017;BA;BAIXA GRANDE;2;0;3;4;3
2017;BA;BARRA DO MENDES;1;0;3;3;1
2017;BA;BARRA DO ROCHA;2;1;4;5;2
2017;BA;BARREIRAS;137;14;126;415;304
2017;BA;BELMONTE;1;0;0;2;2
2017;BA;BOA NOVA;12;3;7;28;26
2017;BA;BOA VISTA DO TUPIM;22;1;18;61;65
2017;BA;BREJOES;22;1;19;63;40
2017;BA;BUERAREMA;22;3;24;57;39
2017;BA;CACHOEIRA;5;0;2;8;7
2017;BA;CAEM;3;1;1;3;3
2017;BA;CALDEIRAO GRANDE;2;1;6;9;5
2017;BA;CAMACAN;19;3;23;57;39
2017;BA;CAMAMU;1;1;1;3;2
2017;BA;CANDEAL;3;0;0;6;6
2017;BA;CANDEIAS;92;5;87;224;142
2017;BA;CANDIDO SALES;26;3;17;67;67
2017;BA;CANUDOS;10;5;10;26;16
2017;BA;CAPIM GROSSO;24;0;34;74;45
2017;BA;CARAVELAS;24;10;23;59;38
2017;BA;CATOLANDIA;3;0;4;11;8
2017;BA;CATU;42;5;48;100;84
2017;BA;CHORROCHO;11;2;18;29;17
2017;BA;CICERO DANTAS;18;2;18;42;37
2017;BA;CIPO;7;0;9;13;11
2017;BA;CONCEICAO DA FEIRA;16;2;22;48;27
2017;BA;CONCEICAO DO ALMEIDA;35;2;24;67;60
2017;BA;CONCEICAO DO JACUIPE;47;4;40;115;82
2017;BA;CORACAO DE MARIA;5;4;4;14;9
2017;BA;CORRENTINA;13;0;8;30;22
2017;BA;CRISTOPOLIS;16;6;9;51;43
2017;BA;CRUZ DAS ALMAS;19;4;39;64;43
2017;BA;DOM MACEDO COSTA;3;0;1;5;5
2017;BA;ENCRUZILHADA;23;3;12;66;64
2017;BA;ENTRE RIOS;29;13;27;83;71
2017;BA;ESPLANADA;14;7;13;44;32
2017;BA;EUCLIDES DA CUNHA;5;1;5;14;12
2017;BA;EUNAPOLIS;142;8;146;374;275
2017;BA;FEIRA DE SANTANA;454;23;445;1048;891
2017;BA;FILADELFIA;6;4;8;22;12
2017;BA;FORMOSA DO RIO PRETO;8;4;5;16;17
2017;BA;GANDU;20;2;20;48;46
2017;BA;GAVIAO;6;5;5;15;13
2017;BA;GOVERNADOR MANGABEIRA;30;4;24;74;61
2017;BA;IBIQUERA;4;2;1;13;12
2017;BA;IBIRAPITANGA;33;1;32;65;56
2017;BA;IBIRAPUA;9;0;20;36;15
2017;BA;IBITIARA;11;1;12;33;34
2017;BA;IBOTIRAMA;11;0;6;72;20
2017;BA;ILHEUS;44;1;49;102;78
2017;BA;INHAMBUPE;13;3;26;41;26
2017;BA;IPIAU;4;1;5;8;5
2017;BA;IRAJUBA;22;4;12;52;48
2017;BA;ITABELA;77;13;85;196;144
2017;BA;ITABERABA;33;3;42;84;68
2017;BA;ITABUNA;102;8;110;265;189
2017;BA;ITAGIMIRIM;12;1;12;25;18
2017;BA;ITAJUIPE;19;3;15;39;26
2017;BA;ITAMARAJU;49;7;47;120;92
2017;BA;ITANHEM;1;0;0;3;2
2017;BA;ITAPE;4;0;5;7;6
2017;BA;ITAPEBI;56;2;46;138;96
2017;BA;ITAQUARA;1;0;1;3;1
2017;BA;ITATIM;16;4;14;58;58
2017;BA;JAGUAQUARA;53;13;37;135;117
2017;BA;JAGUARARI;42;12;42;110;79
2017;BA;JEQUIE;82;11;55;203;166
2017;BA;JEREMOABO;41;3;21;91;60
2017;BA;JIQUIRICA;1;0;0;2;2
2017;BA;JITAUNA;8;3;17;34;14
2017;BA;JUAZEIRO;46;4;43;116;89
2017;BA;JUSSARI;1;0;2;3;1
2017;BA;LAJE;23;5;26;53;39
2017;BA;LAJEDINHO;12;3;10;35;34
2017;BA;LENCOIS;34;5;20;85;91
